country,brand_name,months_postgx,volume
COUNTRY_0024,BRAND_31BE,0,74405.21
COUNTRY_0024,BRAND_31BE,1,86565.2
COUNTRY_0024,BRAND_31BE,2,89960.83
COUNTRY_0024,BRAND_31BE,3,76625.73
COUNTRY_0024,BRAND_31BE,4,74620.31
COUNTRY_0024,BRAND_31BE,5,74614.41
COUNTRY_0024,BRAND_31BE,6,74066.375
COUNTRY_0024,BRAND_31BE,7,69822.88
COUNTRY_0024,BRAND_31BE,8,69565.39
COUNTRY_0024,BRAND_31BE,9,80442.625
COUNTRY_0024,BRAND_31BE,10,88324.016
COUNTRY_0024,BRAND_31BE,11,72455.63
COUNTRY_0024,BRAND_31BE,12,72915.98
COUNTRY_0024,BRAND_31BE,13,64715.914
COUNTRY_0024,BRAND_31BE,14,62461.71
COUNTRY_0024,BRAND_31BE,15,75598.13
COUNTRY_0024,BRAND_31BE,16,82597.11
COUNTRY_0024,BRAND_31BE,17,59812.19
COUNTRY_0024,BRAND_31BE,18,76934.516
COUNTRY_0024,BRAND_31BE,19,73758.055
COUNTRY_0024,BRAND_31BE,20,44263.023
COUNTRY_0024,BRAND_31BE,21,63067.95
COUNTRY_0024,BRAND_31BE,22,66921.27
COUNTRY_0024,BRAND_31BE,23,59315.883
COUNTRY_0024,BRAND_5165,0,2430.0908
COUNTRY_0024,BRAND_5165,1,1769.7363
COUNTRY_0024,BRAND_5165,2,2418.2146
COUNTRY_0024,BRAND_5165,3,1896.597
COUNTRY_0024,BRAND_5165,4,1452.4147
COUNTRY_0024,BRAND_5165,5,2374.8247
COUNTRY_0024,BRAND_5165,6,2106.8872
COUNTRY_0024,BRAND_5165,7,1652.3483
COUNTRY_0024,BRAND_5165,8,1966.9446
COUNTRY_0024,BRAND_5165,9,2095.472
COUNTRY_0024,BRAND_5165,10,1903.5264
COUNTRY_0024,BRAND_5165,11,2366.3906
COUNTRY_0024,BRAND_5165,12,1629.5431
COUNTRY_0024,BRAND_5165,13,1653.3759
COUNTRY_0024,BRAND_5165,14,2916.6707
COUNTRY_0024,BRAND_5165,15,1510.8563
COUNTRY_0024,BRAND_5165,16,1741.3538
COUNTRY_0024,BRAND_5165,17,2538.1733
COUNTRY_0024,BRAND_5165,18,2018.5732
COUNTRY_0024,BRAND_5165,19,2283.3965
COUNTRY_0024,BRAND_5165,20,1556.9233
COUNTRY_0024,BRAND_5165,21,1752.4396
COUNTRY_0024,BRAND_5165,22,1855.747
COUNTRY_0024,BRAND_5165,23,1636.0873
COUNTRY_01A1,BRAND_03DE,0,481127.66
COUNTRY_01A1,BRAND_03DE,1,397845.94
COUNTRY_01A1,BRAND_03DE,2,365510.3
COUNTRY_01A1,BRAND_03DE,3,357211.8
COUNTRY_01A1,BRAND_03DE,4,270876.06
COUNTRY_01A1,BRAND_03DE,5,313085.84
COUNTRY_01A1,BRAND_03DE,6,273560.16
COUNTRY_01A1,BRAND_03DE,7,282813.5
COUNTRY_01A1,BRAND_03DE,8,288063.88
COUNTRY_01A1,BRAND_03DE,9,262091.02
COUNTRY_01A1,BRAND_03DE,10,240334.58
COUNTRY_01A1,BRAND_03DE,11,257561.52
COUNTRY_01A1,BRAND_03DE,12,298472.6
COUNTRY_01A1,BRAND_03DE,13,239842.98
COUNTRY_01A1,BRAND_03DE,14,263567.62
COUNTRY_01A1,BRAND_03DE,15,252231.73
COUNTRY_01A1,BRAND_03DE,16,207649.83
COUNTRY_01A1,BRAND_03DE,17,265326.7
COUNTRY_01A1,BRAND_03DE,18,234948.64
COUNTRY_01A1,BRAND_03DE,19,203169.5
COUNTRY_01A1,BRAND_03DE,20,248122.86
COUNTRY_01A1,BRAND_03DE,21,262697.84
COUNTRY_01A1,BRAND_03DE,22,175170.81
COUNTRY_01A1,BRAND_03DE,23,162384.33
COUNTRY_01A1,BRAND_240F,0,6400.8867
COUNTRY_01A1,BRAND_240F,1,7725.4365
COUNTRY_01A1,BRAND_240F,2,9685.401
COUNTRY_01A1,BRAND_240F,3,7630.274
COUNTRY_01A1,BRAND_240F,4,8085.1084
COUNTRY_01A1,BRAND_240F,5,5626.6997
COUNTRY_01A1,BRAND_240F,6,6026.337
COUNTRY_01A1,BRAND_240F,7,5833.507
COUNTRY_01A1,BRAND_240F,8,6583.6514
COUNTRY_01A1,BRAND_240F,9,5709.1284
COUNTRY_01A1,BRAND_240F,10,5577.1885
COUNTRY_01A1,BRAND_240F,11,6182.248
COUNTRY_01A1,BRAND_240F,12,6017.038
COUNTRY_01A1,BRAND_240F,13,6569.7944
COUNTRY_01A1,BRAND_240F,14,8139.161
COUNTRY_01A1,BRAND_240F,15,5532.844
COUNTRY_01A1,BRAND_240F,16,5617.814
COUNTRY_01A1,BRAND_240F,17,6878.189
COUNTRY_01A1,BRAND_240F,18,6490.2515
COUNTRY_01A1,BRAND_240F,19,6397.2734
COUNTRY_01A1,BRAND_240F,20,3543.0117
COUNTRY_01A1,BRAND_240F,21,7132.6045
COUNTRY_01A1,BRAND_240F,22,6335.5957
COUNTRY_01A1,BRAND_240F,23,6026.952
COUNTRY_01A1,BRAND_7FD0,0,47837.14
